Nazwa,Zdjecie,Gwiazdki,Region,Miasto,Start,Koniec,Dorosli,Dziecko3,Dziecko10,Dziecko18,Wyzywienie,Typ_pokoju,Znizka,Cena
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-11-20,2023-11-27,3,0,2,0,breakfastAndDinner,studio,0,4620.0
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-06-07,2023-06-17,4,1,1,0,breakfastAndDinner,medium,0,7837.500000000001
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-05-31,2023-06-10,1,1,1,2,onlyBreakfast,apartment,0,4875.0
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-07-16,2023-07-30,3,1,1,0,breakfastAndDinner,apartment,0,8662.5
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-03-15,2023-03-22,2,2,2,0,onlyBreakfast,apartment,0,3675.0
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-08-19,2023-09-02,1,1,0,0,onlyBreakfast,apartment,0,2625.0
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-08-30,2023-09-06,4,1,1,2,onlyBreakfast,apartment,0,6562.5
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-02-28,2023-03-07,1,0,2,1,onlyBreakfast,studio,0,2887.5
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-08-25,2023-09-08,2,0,1,1,allInclusive,studio,0,8531.25
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-04-06,2023-04-13,3,2,0,1,onlyBreakfast,large,0,4462.5
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-04-22,2023-05-02,1,0,1,1,allInclusive,studio,0,4218.75
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-01-13,2023-01-20,3,1,2,2,onlyBreakfast,large,0,6037.5
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-11-18,2023-12-02,1,2,2,1,breakfastAndDinner,studio,0,7507.5
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-08-01,2023-08-11,4,0,1,2,onlyBreakfast,large,0,9000.0
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-12-16,2023-12-26,4,2,2,1,allInclusive,apartment,0,11718.75
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-01-13,2023-01-23,2,1,1,2,onlyBreakfast,small,0,6375.0
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-05-30,2023-06-06,2,0,2,1,onlyBreakfast,apartment,0,3937.5
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-10-31,2023-11-14,1,0,0,0,breakfastAndDinner,apartment,0,2310.0
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-12-16,2023-12-23,4,1,1,2,allInclusive,small,0,8203.125
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-02-21,2023-03-07,4,1,1,0,breakfastAndDinner,large,0,10972.5
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-06-19,2023-06-26,3,2,0,0,onlyBreakfast,small,0,3675.0
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-06-19,2023-06-26,2,2,1,0,allInclusive,studio,0,3937.5
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-08-02,2023-08-12,3,1,1,1,allInclusive,studio,0,8437.5
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-04-06,2023-04-13,3,0,2,0,breakfastAndDinner,medium,0,4620.0
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-01-03,2023-01-10,3,2,2,0,allInclusive,small,0,5906.25
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-09-17,2023-10-01,2,2,0,1,allInclusive,medium,0,8531.25
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-02-10,2023-02-17,4,2,1,1,breakfastAndDinner,small,0,6641.25
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-01-31,2023-02-07,3,1,0,2,breakfastAndDinner,studio,0,5486.25
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-12-23,2023-12-30,4,1,2,2,onlyBreakfast,small,0,7087.5
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-06-07,2023-06-17,4,1,1,1,onlyBreakfast,apartment,0,8250.0
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-08-21,2023-09-04,4,2,2,0,allInclusive,large,0,14437.5
ANATOLI APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/24185/grecja-kreta-anatoli-apartments-kreta-sloneczne-wakacje.jpg,2,Grecja,Kreta,2023-09-14,2023-09-21,3,2,2,2,onlyBreakfast,studio,0,6300.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-08-19,2023-08-29,3,0,1,1,breakfastAndDinner,medium,0,7012.500000000001
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-02-01,2023-02-08,2,0,1,0,onlyBreakfast,studio,0,2625.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-04-30,2023-05-07,4,0,1,2,breakfastAndDinner,large,0,6930.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-08-23,2023-09-02,3,1,0,2,allInclusive,studio,0,8906.25
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-08-25,2023-09-08,4,0,0,2,allInclusive,small,0,14437.5
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-03-07,2023-03-17,1,2,0,2,onlyBreakfast,studio,0,4500.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-10-03,2023-10-17,2,1,2,1,onlyBreakfast,large,0,8400.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-05-01,2023-05-15,4,2,0,2,onlyBreakfast,small,0,12600.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-01-23,2023-02-06,2,1,0,0,allInclusive,apartment,0,5906.25
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-12-09,2023-12-16,2,1,0,1,onlyBreakfast,studio,0,3150.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-09-13,2023-09-20,1,0,2,1,allInclusive,apartment,0,3609.375
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-11-13,2023-11-23,1,0,1,2,onlyBreakfast,small,0,4500.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-12-12,2023-12-26,3,2,2,2,onlyBreakfast,medium,50,6300.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-07-05,2023-07-15,1,2,0,0,breakfastAndDinner,medium,0,2475.0000000000005
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-12-05,2023-12-19,3,1,2,2,onlyBreakfast,apartment,0,12075.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-11-25,2023-12-05,1,2,0,2,onlyBreakfast,apartment,0,4500.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-12-17,2023-12-24,3,2,1,0,breakfastAndDinner,large,0,4620.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-12-23,2024-01-06,3,2,0,2,breakfastAndDinner,studio,0,11550.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-06-02,2023-06-12,2,2,1,1,breakfastAndDinner,studio,0,6187.500000000001
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-12-02,2023-12-09,3,1,2,1,onlyBreakfast,studio,0,5250.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-11-12,2023-11-26,1,0,2,0,onlyBreakfast,studio,0,4200.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-03-30,2023-04-13,4,0,1,1,allInclusive,medium,0,13781.25
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-10-21,2023-11-04,1,2,0,1,onlyBreakfast,small,0,4725.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-05-31,2023-06-07,4,0,1,0,onlyBreakfast,large,0,4725.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-07-30,2023-08-09,3,2,1,0,allInclusive,small,0,7500.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-08-05,2023-08-15,4,2,0,1,allInclusive,small,0,9843.75
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-07-31,2023-08-14,3,2,2,0,onlyBreakfast,large,0,9450.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-10-24,2023-11-07,2,0,0,0,onlyBreakfast,large,10,3780.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-01-14,2023-01-28,2,1,0,0,breakfastAndDinner,apartment,0,5197.5
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-03-16,2023-03-23,2,0,1,1,allInclusive,studio,0,4265.625
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-08-07,2023-08-21,4,2,0,1,allInclusive,studio,0,13781.25
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-08-17,2023-08-24,1,0,2,0,onlyBreakfast,small,50,1050.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-10-20,2023-10-30,3,1,0,0,allInclusive,large,0,6093.75
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-04-30,2023-05-07,4,2,2,1,breakfastAndDinner,studio,0,7218.75
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-02-27,2023-03-06,4,1,2,2,breakfastAndDinner,medium,0,7796.25
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-10-10,2023-10-17,3,0,1,2,onlyBreakfast,medium,0,5250.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-07-02,2023-07-16,4,0,0,0,breakfastAndDinner,large,0,9240.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-06-25,2023-07-05,4,2,0,2,onlyBreakfast,large,0,9000.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-12-03,2023-12-10,4,1,0,1,onlyBreakfast,apartment,0,5250.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-12-16,2023-12-23,1,1,1,2,breakfastAndDinner,studio,0,3753.75
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-09-23,2023-10-03,2,1,0,2,allInclusive,medium,0,7031.25
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-02-05,2023-02-12,4,2,1,1,allInclusive,medium,0,7546.875
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-11-14,2023-11-28,2,2,0,0,breakfastAndDinner,medium,0,5775.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-03-06,2023-03-13,3,0,0,0,allInclusive,studio,0,3937.5
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-02-28,2023-03-07,1,2,1,0,onlyBreakfast,small,0,2100.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-11-12,2023-11-22,4,0,1,2,breakfastAndDinner,studio,0,9900.000000000002
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-11-25,2023-12-09,3,2,2,1,onlyBreakfast,apartment,0,11025.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-02-25,2023-03-07,2,1,0,1,breakfastAndDinner,apartment,0,4950.000000000001
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-03-16,2023-03-26,4,0,1,0,breakfastAndDinner,apartment,0,7425.000000000001
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-06-03,2023-06-17,2,2,2,1,allInclusive,medium,0,11156.25
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-10-31,2023-11-07,3,2,2,1,allInclusive,studio,0,6890.625
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-01-14,2023-01-21,1,0,2,0,breakfastAndDinner,medium,0,2310.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-09-30,2023-10-10,1,2,0,1,allInclusive,large,50,2109.375
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-06-12,2023-06-19,4,2,0,1,allInclusive,large,0,6890.625
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-08-18,2023-08-25,1,0,1,0,onlyBreakfast,small,0,1575.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-03-28,2023-04-04,2,1,2,2,allInclusive,studio,0,6234.375
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-06-28,2023-07-05,2,2,0,0,allInclusive,large,0,3281.25
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-06-15,2023-06-25,1,1,0,0,allInclusive,large,0,2343.75
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-10-15,2023-10-22,2,0,2,1,onlyBreakfast,apartment,0,3937.5
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-01-04,2023-01-14,2,2,2,0,breakfastAndDinner,apartment,25,4331.250000000001
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-08-06,2023-08-13,2,2,2,0,onlyBreakfast,large,0,3675.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-02-22,2023-03-01,4,1,2,0,breakfastAndDinner,large,0,6063.75
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-10-12,2023-10-22,4,2,2,0,breakfastAndDinner,studio,0,9075.000000000002
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-05-24,2023-06-07,4,0,1,2,onlyBreakfast,apartment,0,12600.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-05-20,2023-05-27,4,1,1,2,onlyBreakfast,medium,0,6562.5
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-12-29,2024-01-08,2,2,2,1,breakfastAndDinner,large,0,7012.500000000001
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-04-25,2023-05-05,4,0,2,2,onlyBreakfast,apartment,0,9750.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-09-13,2023-09-23,1,2,0,2,onlyBreakfast,apartment,0,4500.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-05-16,2023-05-26,3,2,2,0,breakfastAndDinner,studio,0,7425.000000000001
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-01-12,2023-01-26,3,1,1,0,allInclusive,apartment,25,7382.8125
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-03-10,2023-03-17,1,2,1,0,onlyBreakfast,studio,0,2100.0
ELTINA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/27848/grecja-kreta-eltina-apartments-budynek-i-basen.jpg,2,Grecja,Kreta,2023-08-28,2023-09-07,4,0,2,2,breakfastAndDinner,studio,0,10725.000000000002
MALIA HOLIDAYS,https://www.coraltravel.pl/hotels_min/43/69/18467/grecja-kreta-malia-holidays-basen.jpg,3,Grecja,Kreta,2023-09-10,2023-09-17,2,1,2,2,breakfastAndDinner,small,0,10972.5
MALIA HOLIDAYS,https://www.coraltravel.pl/hotels_min/43/69/18467/grecja-kreta-malia-holidays-basen.jpg,3,Grecja,Kreta,2023-06-30,2023-07-14,4,2,2,0,allInclusive,medium,0,28875.0
MALIA HOLIDAYS,https://www.coraltravel.pl/hotels_min/43/69/18467/grecja-kreta-malia-holidays-basen.jpg,3,Grecja,Kreta,2023-08-29,2023-09-12,2,0,0,1,breakfastAndDinner,apartment,0,12705.0
MALIA HOLIDAYS,https://www.coraltravel.pl/hotels_min/43/69/18467/grecja-kreta-malia-holidays-basen.jpg,3,Grecja,Kreta,2023-05-07,2023-05-14,1,0,2,1,breakfastAndDinner,studio,50,3176.25
MALIA HOLIDAYS,https://www.coraltravel.pl/hotels_min/43/69/18467/grecja-kreta-malia-holidays-basen.jpg,3,Grecja,Kreta,2023-07-28,2023-08-11,2,1,1,2,allInclusive,medium,0,22312.5
MALIA HOLIDAYS,https://www.coraltravel.pl/hotels_min/43/69/18467/grecja-kreta-malia-holidays-basen.jpg,3,Grecja,Kreta,2023-07-17,2023-07-27,1,0,0,1,allInclusive,studio,0,6562.5
MALIA HOLIDAYS,https://www.coraltravel.pl/hotels_min/43/69/18467/grecja-kreta-malia-holidays-basen.jpg,3,Grecja,Kreta,2023-09-11,2023-09-21,1,1,1,2,allInclusive,small,0,12187.5
MALIA HOLIDAYS,https://www.coraltravel.pl/hotels_min/43/69/18467/grecja-kreta-malia-holidays-basen.jpg,3,Grecja,Kreta,2023-06-15,2023-06-25,2,1,2,0,allInclusive,medium,0,12187.5
MALIA HOLIDAYS,https://www.coraltravel.pl/hotels_min/43/69/18467/grecja-kreta-malia-holidays-basen.jpg,3,Grecja,Kreta,2023-11-27,2023-12-07,2,2,1,2,allInclusive,small,0,16875.0
